UniqueID	CloneID	Accession	Symbol	Name	EntrezID
41591	41591	R59212	MN1	Meningioma (disrupted in balanced translocation) 1	4330
124597	124597	R02373			
44692	44692	H07088	CRHR1	Corticotropin releasing hormone receptor 1	1394
366834	366834	AA029418	EVPL	Envoplakin	2125
84750	84750	T74567	CFHR3	Complement factor H-related 3	10878
49665	49665	H28710	EDNRB	Endothelin receptor type B	1910
73782	73782	T54662	CLPS	Colipase, pancreatic	1208
66532	66532	T67005	EDN3	Endothelin 3	1908
183337	183337	H42679	HLA-DMA	Major histocompatibility complex, class II, DM alpha	3108
26418	26418	R13546	S1PR1	Sphingosine-1-phosphate receptor 1	1901
768357	768357	AA495901	CBLN1	Cerebellin 1 precursor	869
66507	66507	T66981	EMR1	Egf-like module containing, mucin-like, hormone receptor-like 1	2015
115292	115292	T87077	TMEM126A	Transmembrane protein 126A	84233
741429	741429	AA401035	MAPK4	Mitogen-activated protein kinase 4	5596
810899	810899	AA459292	CKS1B	CDC28 protein kinase regulatory subunit 1B	1163
809939	809939	AA454819	MAPK3	Mitogen-activated protein kinase 3	5595
727251	727251	AA412053	CD9	CD9 molecule	928
813678	813678	AA453823	SLC1A3	Solute carrier family 1 (glial high affinity glutamate transporter), member 3	6507
771258	771258	AA443649	CD8A	CD8a molecule	925
811999	811999	AA456664	ETF1	Eukaryotic translation termination factor 1	2107
208001	208001	H60549	CD59	CD59 molecule, complement regulatory protein	966
241412	241412	H81220			
125134	125134	R05416	CD48	CD48 molecule	962
138936	138936	R62868	STOM	Stomatin	2040
813552	813552	AA455448	CD47	CD47 molecule	961
840364	840364	AA485626	AHCY	Adenosylhomocysteinase	191
23804	23804	R38383	ZFP36	Zinc finger protein 36, C3H type, homolog (mouse)	7538
79502	79502	T59286	MAT2A	Methionine adenosyltransferase II, alpha	4144
704992	704992	AA279941	MZF1	Myeloid zinc finger 1	7593
759948	759948	AA424045	S100B	S100 calcium binding protein B	6285
789152	789152	AA450180	ZNF75D	Zinc finger protein 75D	7626
53099	53099	R15791	RYR2	Ryanodine receptor 2 (cardiac)	6262
289923	289923	N64607	ZNF35	Zinc finger protein 35	7584
773246	773246	AA425254	RING1	Ring finger protein 1	6015
824074	824074	AA491227	YY1	YY1 transcription factor	7528
323506	323506	W45690	MAPK1	Mitogen-activated protein kinase 1	5594
701112	701112	AA287404	XPC	Xeroderma pigmentosum, complementation group C	7508
788511	788511	AA452753	RPS6KA1	Ribosomal protein S6 kinase, 90kDa, polypeptide 1	6195
788141	788141	AA453300	XPA	Xeroderma pigmentosum, complementation group A	7507
66686	66686	T67270	RPL10	Ribosomal protein L10	6134
247546	247546	N58107	VTN	Vitronectin	7448
208001	208001	H60549	CD59	CD59 molecule, complement regulatory protein	966
815816	815816	AA485226	VDR	Vitamin D (1,25- dihydroxyvitamin D3) receptor	7421
32684	32684	R43544		Transcribed locus, strongly similar to NP_000985.1 60S ribosomal protein L32 [Homo sapiens]	
841203	841203	AA486728	VCL	Vinculin	7414
897835	897835	AA598582	OXA1L	Oxidase (cytochrome c) assembly 1-like	5018
840511	840511	AA487812	VIM	Vimentin	7431
210887	210887	H65676	ST13	Suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)	6767
49164	49164	H16637	VCAM1	Vascular cell adhesion molecule 1	7412
232612	232612	H73420	LMAN1	Lectin, mannose-binding, 1	3998
261519	261519	H98636	CD40	CD40 molecule, TNF receptor superfamily member 5	958
184175	184175	H27912	KDELR1	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1	10945
66322	66322	T66800	CD3G	CD3g molecule, gamma (CD3-TCR complex)	917
22411	22411	T82477	DARC	Duffy blood group, chemokine receptor	2532
148021	148021	H13577	ENTPD1	Ectonucleoside triphosphate diphosphohydrolase 1	953
753104	753104	AA478553	DCT	Dopachrome tautomerase (dopachrome delta-isomerase, tyrosine-related protein 2)	1638
243816	243816	N39161	CD36	CD36 molecule (thrombospondin receptor)	948
35828	35828	R14663	HBEGF	Heparin-binding EGF-like growth factor	1839
770858	770858	AA434483	CD34	CD34 molecule	947
770957	770957	AA428170	DPYD	Dihydropyrimidine dehydrogenase	1806
265874	265874	N20996	NFIC	Nuclear factor I/C (CCAAT-binding transcription factor)	4782
23776	23776	R38198	QDPR	Quinoid dihydropteridine reductase	5860
123926	123926	R01515	CTSK	Cathepsin K	1513
813648	813648	AA453679	DLD	Dihydrolipoamide dehydrogenase	1738
770212	770212	AA434115	CHI3L1	Chitinase 3-like 1 (cartilage glycoprotein-39)	1116
196992	196992	R93124	AKR1C1	Aldo-keto reductase family 1, member C1 (dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase)	1645
211548	211548	H61449			
43833	43833	H05774			
262231	262231	H99170	CALR	Calreticulin	811
810156	810156	AA464367	DTYMK	Deoxythymidylate kinase (thymidylate kinase)	1841
201628	201628	R98008	BMP2K	BMP2 inducible kinase	55589
125722	125722	R07560	DGUOK	Deoxyguanosine kinase	1716
274638	274638	R84263	CAD	Carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	790
166195	166195	R88242	RNH1	Ribonuclease/angiogenin inhibitor 1	6050
840768	840768	AA486138	ATP6V0C	ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c	527
840493	840493	AA487797	RNASE1	Ribonuclease, RNase A family, 1 (pancreatic)	6035
77133	77133	T50633	SHC1	SHC (Src homology 2 domain containing) transforming protein 1	6464
80946	80946	T70122	ABCE1	ATP-binding cassette, sub-family E (OABP), member 1	6059
417403	417403	W88566	BRAF	V-raf murine sarcoma viral oncogene homolog B1	673
81417	81417	T60223			
815526	815526	AA456878	MYBL2	V-myb myeloblastosis viral oncogene homolog (avian)-like 2	4605
784593	784593	AA443302	RND3	Rho family GTPase 3	390
795847	795847	AA460599	COPS5	COP9 constitutive photomorphogenic homolog subunit 5 (Arabidopsis)	10987
741379	741379	AA402766	TMEM50A	Transmembrane protein 50A	23585
783729	783729	AA443351	ERBB2	V-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	2064
45525	45525	H08725	TRIM27	Tripartite motif containing 27	5987
897642	897642	AA496785	ABL1	C-abl oncogene 1, non-receptor tyrosine kinase	25
256260	256260	H94617	RFC3	Replication factor C (activator 1) 3, 38kDa	5983
81336	81336	T63761	SCGB1A1	Secretoglobin, family 1A, member 1 (uteroglobin)	7356
841384	841384	AA487526			
714106	714106	AA284668	PLAU	Plasminogen activator, urokinase	5328
809394	809394	AA456585	PYROXD1	Pyridine nucleotide-disulphide oxidoreductase domain 1	79912
760344	760344	AA426227	UMPS	Uridine monophosphate synthetase	7372
827132	827132	AA521232	RAC2	Ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)	5880
841292	841292	AA487197	UBE2I	Ubiquitin-conjugating enzyme E2I	7329
740554	740554	AA477165	RDX	Radixin	5962
826254	826254	AA520978		Transcribed locus	
43198	43198	H12903	DCK	Deoxycytidine kinase	1633
241365	241365	H81199	NOP16	NOP16 nucleolar protein homolog (yeast)	51491
45291	45291	H08642	ATN1	Atrophin 1	1822
204539	204539	H58254	CCR2	Chemokine (C-C motif) receptor 2	729230
510679	510679	AA099394		Transcribed locus	
241474	241474	H90415	BRCA1	Breast cancer 1, early onset	672
128126	128126	R09561	CD55	CD55 molecule, decay accelerating factor for complement (Cromer blood group)	1604
756163	756163	AA419342	BCR	Breakpoint cluster region	613
753447	753447	AA406449	DDB2	Damage-specific DNA binding protein 2, 48kDa	1643
668851	668851	AA262988	BDNF	Brain-derived neurotrophic factor	627
33826	33826	R19938	MAP2K1	Mitogen-activated protein kinase kinase 1	5604
753301	753301	AA411757	CEACAM1	Carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein)	634
810053	810053	AA465017	DNAJB2	DnaJ (Hsp40) homolog, subfamily B, member 2	3300
144786	144786	R77226	BGN	Biglycan	633
809916	809916	AA464421	CISD3	CDGSH iron sulfur domain 3	284106
194384	194384	R83000	BTF3	Basic transcription factor 3	689
810057	810057	AA465019	CSDA	Cold shock domain protein A	8531
768168	768168	AA424833	BMP6	Bone morphogenetic protein 6	654
26811	26811	R14027	XRCC4	X-ray repair complementing defective repair in Chinese hamster cells 4	7518
767753	767753	AA418216		Transcribed locus	
741769	741769	AA402855	POLB	Polymerase (DNA directed), beta	5423
125092	125092	R05336	SLC26A10	Solute carrier family 26, member 10	65012
276547	276547	N43930	DNMT1	DNA (cytosine-5-)-methyltransferase 1	1786
132373	132373	R26526	BNC1	Basonuclin 1	646
509484	509484	AA056390	RDBP	RD RNA binding protein	7936
898138	898138	AA598492	UBE2B	Ubiquitin-conjugating enzyme E2B	7320
108815	108815	T77810	RYK	Receptor-like tyrosine kinase	6259
950356	950356	AA600173	UBE2A	Ubiquitin-conjugating enzyme E2A	7319
773319	773319	AA425446	RPS6KB1	Ribosomal protein S6 kinase, 70kDa, polypeptide 1	6198
898262	898262	AA598670	UBA1	Ubiquitin-like modifier activating enzyme 1	7317
773599	773599	AA429422	RBBP4	Retinoblastoma binding protein 4	5928
840325	840325	AA485559	UBL4A	Ubiquitin-like 4A	8266
795888	795888	AA460756	KDM5A	Lysine (K)-specific demethylase 5A	5927
782800	782800	AA448184	UQCRFS1	Ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	7386
525566	525566	AA064715	RAB8A	RAB8A, member RAS oncogene family	4218
208161	208161	H62594		Transcribed locus, strongly similar to NP_062250.1 14-3-3 protein beta/alpha [Rattus norvegicus]	
898148	898148	AA598496	IQGAP1	IQ motif containing GTPase activating protein 1	8826
271985	271985	N42770	TYR	Tyrosinase (oculocutaneous albinism IA)	7299
704905	704905	AA279680	RAP1A	RAP1A, member of RAS oncogene family	5906
24415	24415	R39356			
511816	511816	AA088745	RAB6A	RAB6A, member RAS oncogene family	5870
841340	841340	AA487637	TAP1	Transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	6890
79520	79520	T82414	RAB2A	RAB2A, member RAS oncogene family	5862
841149	841149	AA487034	TGFBR2	Transforming growth factor, beta receptor II (70/80kDa)	7048
824024	824024	AA491124	NQO2	NAD(P)H dehydrogenase, quinone 2	4835
486208	486208	AA040617	TGFB3	Transforming growth factor, beta 3	7043
826077	826077	AA521401		Transcribed locus, moderately similar to XP_001506139.2 PREDICTED: pyruvate dehydrogenase E1 component subunit beta, mitochondrial-like [Ornithorhynchus anatinus]	
841703	841703	AA488721	TFRC	Transferrin receptor (p90, CD71)	7037
292463	292463	N62586	ERCC5	Excision repair cross-complementing rodent repair deficiency, complementation group 5	2073
811942	811942	AA455003	GTF2H1	General transcription factor IIH, polypeptide 1, 62kDa	2965
810039	810039	AA455281	DAD1	Defender against cell death 1	1603
810444	810444	AA457114	TNFAIP2	Tumor necrosis factor, alpha-induced protein 2	7127
160126	160126	H21868	COX10	COX10 homolog, cytochrome c oxidase assembly protein, heme A: farnesyltransferase (yeast)	1352
201727	201727	R99749	BCL6	B-cell CLL/lymphoma 6	604
196189	196189	R92281	CYB5A	Cytochrome b5 type A (microsomal)	1528
153473	153473	R48232	PKD2	Polycystic kidney disease 2 (autosomal dominant)	5311
284620	284620	N64794	LCOR	Ligand dependent nuclear receptor corepressor	84458
753897	753897	AA479243	AMFR	Autocrine motility factor receptor, E3 ubiquitin protein ligase	267
149737	149737	H00592			
682528	682528	AA256507	ATXN1	Ataxin 1	6310
195712	195712	R89492	CYP2C9	Cytochrome P450, family 2, subfamily C, polypeptide 9	1559
295137	295137	N71653	ASPA	Aspartoacylase	443
246619	246619	N53136	CYP2C8	Cytochrome P450, family 2, subfamily C, polypeptide 8	1558
204541	204541	H58255	ASGR1	Asialoglycoprotein receptor 1	432
85561	85561	T73031	CYP2A6	Cytochrome P450, family 2, subfamily A, polypeptide 6	1548
813635	813635	AA453673	ARG1	Arginase, liver	383
194949	194949	R91078	CYP3A7	Cytochrome P450, family 3, subfamily A, polypeptide 7	1551
179890	179890	H51574	ALOX5	Arachidonate 5-lipoxygenase	240
810321	810321	AA464147	CARS	Cysteinyl-tRNA synthetase	833
753610	753610	AA478589	APOE	Apolipoprotein E	348
823562	823562	AA497111	CDO1	Cysteine dioxygenase, type I	1036
159608	159608	H15842	APOD	Apolipoprotein D	347
80374	80374	T65833	PDHA1	Pyruvate dehydrogenase (lipoamide) alpha 1	5160
81427	81427	T60168	NKX2-1	NK2 homeobox 1	7080
588500	588500	AA143509	ALDH18A1	Aldehyde dehydrogenase 18 family, member A1	5832
843159	843159	AA488497	TCF12	Transcription factor 12	6938
773215	773215	AA425238	RUNX1	Runt-related transcription factor 1	861
526657	526657	AA133129	TCEB3	Transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A)	6924
207029	207029	H48420			
825470	825470	AA504348	TOP2A	Topoisomerase (DNA) II alpha 170kDa	7153
22731	22731	T75041	PLP1	Proteolipid protein 1	5354
842846	842846	AA486280	TIMP2	TIMP metallopeptidase inhibitor 2	7077
703581	703581	AA278759	SRGN	Serglycin	5552
795330	795330	AA453202	NR1D1	Nuclear receptor subfamily 1, group D, member 1	9572
612616	612616	AA173453	MST1R	Macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	4486
842802	842802	AA486311	XRCC6	X-ray repair complementing defective repair in Chinese hamster cells 6	2547
785148	785148	AA476460	PTPRZ1	Protein tyrosine phosphatase, receptor-type, Z polypeptide 1	5803
485744	485744	AA039932	TBXA2R	Thromboxane A2 receptor	6915
897788	897788	AA598513	PTPRF	Protein tyrosine phosphatase, receptor type, F	5792
758266	758266	AA437064			
51041	51041	H18633	PTPRB	Protein tyrosine phosphatase, receptor type, B	5787
712641	712641	AA280514	TPR	Translocated promoter region, nuclear basket protein	7175
774502	774502	AA429969	PTPN12	Protein tyrosine phosphatase, non-receptor type 12	5782
796000	796000	AA461065	MPST	Mercaptopyruvate sulfurtransferase	4357
759164	759164	AA496013	NEK4	NIMA (never in mitosis gene a)-related kinase 4	6787
789376	789376	AA453335		Transcribed locus	
126795	126795	R07167	CTH	Cystathionase (cystathionine gamma-lyase)	1491
246765	246765	N53169	APOC3	Apolipoprotein C-III	345
214572	214572	H73724	CDK6	Cyclin-dependent kinase 6	1021
809523	809523	AA456474	APOC2	Apolipoprotein C-II	344
249688	249688	H84153	CCND2	Cyclin D2	894
242062	242062	H93837	APOB	Apolipoprotein B (including Ag(x) antigen)	338
36374	36374	R25788			
178818	178818	H49455			
220096	220096	H82535			
563673	563673	AA101299	ALDH7A1	Aldehyde dehydrogenase 7 family, member A1	501
28475	28475	R13434	CRYZ	Crystallin, zeta (quinone reductase)	1429
769513	769513	AA425973	MKI67	Antigen identified by monoclonal antibody Ki-67	4288
42373	42373	R67147	CRYM	Crystallin, mu	1428
810117	810117	AA465051	ANXA11	Annexin A11	311
240518	240518	H90815	SERPINA6	Serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 6	866
666879	666879	AA252968			
24884	24884	R38995	CNTN1	Contactin 1	1272
49352	49352	H15504	ANXA7	Annexin A7	310
247816	247816	N73030	C5	Complement component 5	727
755506	755506	AA419108	ANXA4	Annexin A4	307
202682	202682	H53494			
208718	208718	H63077	ANXA1	Annexin A1	301
246246	246246	N77085	C6	Complement component 6	729
810625	810625	AA464755	ANK1	Ankyrin 1, erythrocytic	286
772455	772455	AA405562		Transcribed locus	
784124	784124	AA432062	TIE1	Tyrosine kinase with immunoglobulin-like and EGF-like domains 1	7075
898096	898096	AA598795	PPP2R2A	Protein phosphatase 2, regulatory subunit B, alpha	5520
148421	148421	H12312	TXK	TXK tyrosine kinase	7294
950445	950445	AA599092	PPP2CA	Protein phosphatase 2, catalytic subunit, alpha isozyme	5515
52327	52327	H23459	HIRA	HIR histone cell cycle regulation defective homolog A (S. cerevisiae)	7290
756666	756666	AA443982	PPP1CA	Protein phosphatase 1, catalytic subunit, alpha isozyme	5499
840567	840567	AA487893	TM4SF1	Transmembrane 4 L six family member 1	4071
609663	609663	AA181500	PRKAR2B	Protein kinase, cAMP-dependent, regulatory, type II, beta	5577
612274	612274	AA180912	TUBA4A	Tubulin, alpha 4a	7277
712378	712378	AA281667	PKIA	Protein kinase (cAMP-dependent, catalytic) inhibitor alpha	5569
788695	788695	AA449932	TNNT3	Troponin T type 3 (skeletal, fast)	7140
897669	897669	AA496810	PRKCSH	Protein kinase C substrate 80K-H	5589
784841	784841	AA448301		Transcribed locus	
155434	155434	R71913	PSMA2	Proteasome (prosome, macropain) subunit, alpha type, 2	5683
841334	841334	AA487635	STIP1	Stress-induced-phosphoprotein 1	10963
843134	843134	AA486514	PEBP1	Phosphatidylethanolamine binding protein 1	5037
79898	79898	T61445	TLE1	Transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)	7088
824568	824568	AA490981	MRPL4	Mitochondrial ribosomal protein L4	51073
71116	71116	T47454		Transcribed locus	
363569	363569	AA019996	PTGER4	Prostaglandin E receptor 4 (subtype EP4)	5734
726086	726086	AA399473	TFPI2	Tissue factor pathway inhibitor 2	7980
382654	382654	AA069517	PCSK2	Proprotein convertase subtilisin/kexin type 2	5126
840788	840788	AA486085			
809639	809639	AA443000	CSF3R	Colony stimulating factor 3 receptor (granulocyte)	1441
240249	240249	H89664	APLP2	Amyloid beta (A4) precursor-like protein 2	334
301061	301061	W07798	SLC19A1	Solute carrier family 19 (folate transporter), member 1	6573
201650	201650	R98254	APCS	Amyloid P component, serum	325
809901	809901	AA464342	COL15A1	Collagen, type XV, alpha 1	1306
44164	44164	H06541	AMPH	Amphiphysin	273
134783	134783	R31701	COL11A1	Collagen, type XI, alpha 1	1301
753346	753346	AA410346	ALAS2	Aminolevulinate, delta-, synthase 2	212
143523	143523	R75635		Transcribed locus	
813651	813651	AA453691	ALAS1	Aminolevulinate, delta-, synthase 1	211
361204	361204	AA017526	COL9A3	Collagen, type IX, alpha 3	1299
70827	70827	T46924	ABP1	Amiloride binding protein 1 (amine oxidase (copper-containing))	26
229692	229692	H67349	COL4A4	Collagen, type IV, alpha 4	1286
823775	823775	AA490256	GNAI3	Guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3	2773
244387	244387	N52835	F11	Coagulation factor XI	2160
195903	195903	R92227	AHSG	Alpha-2-HS-glycoprotein	197
813254	813254	AA456376	F2R	Coagulation factor II (thrombin) receptor	2149
154608	154608	R54778	COL16A1	Collagen, type XVI, alpha 1	1307
589362	589362	AA130017	CLU	Clusterin	1191
122159	122159	T98612	COL3A1	Collagen, type III, alpha 1	1281
245853	245853	N72918	AP2B1	Adaptor-related protein complex 2, beta 1 subunit	163
771308	771308	AA443630	ALDH3B2	Aldehyde dehydrogenase 3 family, member B2	222
564050	564050	AA114226	CLTA	Clathrin, light chain A	1211
36387	36387	R25818			
840654	840654	AA488051	PRH1	Proline-rich protein HaeIII subfamily 1	5554
71727	71727	T51350	TAL1	T-cell acute lymphocytic leukemia 1	6886
837870	837870	AA434342	PRELP	Proline/arginine-rich end leucine-rich repeat protein	5549
724652	724652	AA293671	CD8B	CD8b molecule	926
789182	789182	AA450265	PCNA	Proliferating cell nuclear antigen	5111
